PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
528240020,Two_Story_1946_and_Newer,Residential_Low_Density,62,8244,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,840,840,GasA,Excellent,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2004.0,Fin,2,440,Typical,Typical,Paved,100,48,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.64178100000001,42.061318,183500
528250010,Split_or_Multilevel,Residential_Low_Density,0,11950,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,384,384,GasA,Excellent,Y,SBrkr,754,640,0,1394,0,0,2,1,3,1,Good,7,Typ,1,Typical,BuiltIn,2003.0,Fin,2,400,Typical,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.639977,42.061392,165500
528275035,Two_Story_1946_and_Newer,Residential_Low_Density,0,8063,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,924,924,GasA,Excellent,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,2000.0,RFn,2,463,Typical,Typical,Paved,100,48,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Abnorml,-93.642288,42.058858,181000
528275110,Two_Story_1946_and_Newer,Residential_Low_Density,0,8740,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,280,854,GasA,Excellent,Y,SBrkr,864,1131,0,1995,0,0,2,1,4,1,Good,8,Typ,1,Good,BuiltIn,2002.0,Fin,2,435,Typical,Typical,Paved,264,48,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.64334000000001,42.059181,219500
528280110,Two_Story_1946_and_Newer,Residential_Low_Density,62,7917,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,953,953,GasA,Excellent,Y,SBrkr,953,694,0,1647,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1999.0,RFn,2,460,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.641279,42.057981,175000
528290170,Two_Story_1946_and_Newer,Residential_Low_Density,58,9487,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,395,915,GasA,Excellent,Y,SBrkr,940,750,0,1690,1,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,2000.0,RFn,2,442,Typical,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.641323,42.057836,187000
528294010,Two_Story_1946_and_Newer,Residential_Low_Density,59,9649,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,941,941,GasA,Excellent,Y,SBrkr,961,683,0,1644,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,1999.0,RFn,2,460,Typical,Typical,Paved,460,42,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.640658,42.058896999999995,185000
528320050,Two_Story_1946_and_Newer,Residential_Low_Density,160,15623,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Excellent,Average,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,300,2396,GasA,Excellent,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,Excellent,10,Typ,2,Typical,Attchd,1996.0,Fin,3,813,Typical,Typical,Paved,171,78,0,0,0,555,Excellent,Minimum_Privacy,None,0,7,2007,WD ,Abnorml,-93.65759190000001,42.053320899999996,745000
528326060,Two_Story_1946_and_Newer,Residential_Low_Density,0,11000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,969,969,GasA,Excellent,Y,SBrkr,997,1288,0,2285,0,0,2,1,4,1,Good,8,Typ,1,Typical,BuiltIn,2000.0,Fin,3,648,Typical,Typical,Paved,0,56,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.65289399999999,42.055751,248000
528340030,Two_Story_1946_and_Newer,Residential_Low_Density,89,10557,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Excellent,Average,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,736,1408,GasA,Excellent,Y,SBrkr,1671,1407,0,3078,1,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1998.0,Fin,3,806,Typical,Typical,Paved,108,87,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.652641,42.05359,410000
528344020,Two_Story_1946_and_Newer,Residential_Low_Density,74,11002,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,341,1389,GasA,Excellent,Y,SBrkr,1411,1171,0,2582,1,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1998.0,Fin,3,758,Typical,Typical,Paved,286,60,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.652777,42.053436,322500
528351010,Two_Story_1946_and_Newer,Residential_Low_Density,104,21535,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Excellent,Above_Average,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,989,2444,GasA,Excellent,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,Excellent,10,Typ,2,Excellent,Attchd,1994.0,Fin,3,832,Typical,Typical,Paved,382,50,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.657271,42.05198,755000
528354060,Two_Story_1946_and_Newer,Residential_Low_Density,92,9920,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,255,1117,GasA,Excellent,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,Typical,8,Typ,1,Typical,Attchd,1997.0,Unf,2,455,Typical,Typical,Paved,180,130,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.655159,42.052361,269790
528354110,Two_Story_1946_and_Newer,Residential_Low_Density,95,11787,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,660,1379,GasA,Excellent,Y,SBrkr,1383,1015,0,2398,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1996.0,Fin,3,834,Typical,Typical,Paved,239,60,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.655905,42.052246999999994,315750
528358040,Two_Story_1946_and_Newer,Residential_Low_Density,82,9950,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,638,1203,GasA,Excellent,Y,SBrkr,1214,1306,0,2520,0,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1995.0,RFn,3,721,Typical,Typical,Paved,224,114,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Abnorml,-93.653708,42.051813,290000
528364110,Two_Story_1946_and_Newer,Residential_Low_Density,65,12257,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513,Good,Typical,PConc,Good,Typical,Av,LwQ,4,ALQ,64,1198,1318,GasA,Excellent,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1995.0,RFn,3,752,Typical,Typical,Paved,222,98,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.653712,42.05048,290000
528366050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12692,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Very_Good,Average,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1969,3200,GasA,Excellent,Y,SBrkr,3228,0,0,3228,1,0,3,0,4,1,Good,10,Typ,1,Good,Attchd,1992.0,RFn,2,546,Typical,Typical,Paved,264,75,291,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.65334,42.049518,430000
528366070,Two_Story_1946_and_Newer,Residential_Low_Density,88,11762,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,770,1105,GasA,Excellent,Y,SBrkr,1105,1097,0,2202,1,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,1992.0,RFn,2,517,Typical,Typical,Paved,0,65,0,0,144,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.652946,42.049509,263000
528376010,Two_Story_1946_and_Newer,Residential_Low_Density,82,9044,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526,Good,Good,PConc,Good,Typical,No,GLQ,3,Unf,0,100,1325,GasA,Excellent,Y,SBrkr,1335,1203,0,2538,0,0,2,1,4,1,Good,8,Typ,1,Typical,Attchd,1996.0,RFn,3,933,Typical,Typical,Paved,198,92,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.653864,42.052416,330000
528427040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9910,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Good,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1369,1369,GasA,Excellent,Y,SBrkr,1369,0,0,1369,0,0,2,0,3,1,Good,5,Typ,0,No_Fireplace,Attchd,2007.0,Unf,2,605,Typical,Typical,Paved,0,203,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,-93.644118,42.054408,213133
528427100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11830,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,322,1542,GasA,Excellent,Y,SBrkr,1542,0,0,1542,1,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2007.0,Unf,3,852,Typical,Typical,Paved,168,110,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.64376899999999,42.055757,260261
528429090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84,11670,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Somerset,RRNn,Norm,OneFam,One_Story,Excellent,Average,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302,Excellent,Typical,PConc,Excellent,Good,No,Unf,7,Unf,0,1905,1905,GasA,Excellent,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,2006.0,Fin,3,788,Typical,Typical,Paved,0,191,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.64206899999999,42.054318,320000
528429110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,49,15256,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Somerset,RRAn,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,556,1485,GasA,Excellent,Y,SBrkr,1464,0,0,1464,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,Unf,3,754,Typical,Typical,Paved,168,160,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.64175999999999,42.054177,282922
528431030,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,10612,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,1496,1524,GasA,Good,Y,SBrkr,1534,0,0,1534,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2006.0,Fin,2,484,Typical,Typical,Paved,168,46,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Family,-93.642261,42.054417,215000
528431040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,12291,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,394,1966,GasA,Excellent,Y,SBrkr,1966,0,0,1966,1,0,2,0,1,1,Excellent,6,Typ,1,Good,Attchd,2007.0,Fin,3,1092,Typical,Typical,Paved,76,52,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,New,Partial,-93.64224300000001,42.054354,419005
528431050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,116,13501,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1560,1623,GasA,Excellent,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,2006.0,RFn,3,865,Typical,Typical,Paved,0,60,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.642234,42.054309,255000
528431110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9986,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,Good,Typical,PConc,Excellent,Typical,Av,Unf,7,Unf,0,1795,1795,GasA,Excellent,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Good,7,Typ,1,Good,Attchd,2007.0,RFn,3,895,Typical,Typical,Paved,0,49,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,New,Partial,-93.64395999999999,42.054514000000005,147000
528435010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,9965,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1528,1528,GasA,Excellent,Y,SBrkr,1528,0,0,1528,0,0,3,2,3,1,Good,6,Typ,1,Typical,Attchd,2007.0,Unf,2,480,Typical,Typical,Paved,0,228,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,-93.644086,42.054154,235876
528435040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,9416,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,600,1726,GasA,Excellent,Y,SBrkr,1726,0,0,1726,1,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,2007.0,Fin,3,786,Typical,Typical,Paved,171,138,0,0,266,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,-93.643836,42.054153,311872
528435070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410,Good,Typical,PConc,Good,Good,Av,Unf,7,Unf,0,1588,1588,GasA,Excellent,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2006.0,RFn,3,825,Typical,Typical,Paved,144,45,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.642344,42.054157000000004,227000
528439080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8251,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143,Good,Typical,PConc,Good,Good,Av,GLQ,3,Unf,0,716,1494,GasA,Excellent,Y,SBrkr,1506,0,0,1506,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2005.0,RFn,2,672,Typical,Typical,Paved,192,35,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.642197,42.053227,249000
528441080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,10084,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,317,1686,GasA,Excellent,Y,SBrkr,1694,0,0,1694,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2004.0,RFn,2,636,Typical,Typical,Paved,255,57,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.641251,42.053108,307000
528445020,Two_Story_1946_and_Newer,Residential_Low_Density,70,9605,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,982,982,GasA,Excellent,Y,SBrkr,982,995,0,1977,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2006.0,RFn,3,574,Typical,Typical,Paved,240,53,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Family,-93.643748,42.053032,250000
528445070,Two_Story_1946_and_Newer,Residential_Low_Density,75,8778,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1302,1302,GasA,Excellent,Y,SBrkr,1302,528,0,1830,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,2006.0,RFn,3,859,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.642275,42.053067,221300
528456190,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1314,1338,GasA,Excellent,Y,SBrkr,1338,0,0,1338,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,598,Typical,Typical,Paved,0,141,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,New,Partial,-93.650341,42.051802,208900
528456230,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1335,1335,GasA,Excellent,Y,SBrkr,1335,0,0,1335,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,575,Typical,Typical,Paved,0,210,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,-93.65042,42.051795,210400
528458080,Two_Story_1946_and_Newer,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,546,896,GasA,Excellent,Y,SBrkr,896,896,0,1792,0,0,2,1,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2007.0,Fin,2,590,Typical,Typical,Paved,184,96,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,New,Partial,-93.650299,42.051655,255000
528458120,Two_Story_1946_and_Newer,Floating_Village_Residential,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1088,1088,GasA,Excellent,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,2006.0,RFn,3,1025,Typical,Typical,Paved,208,46,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.647584,42.050206,270000
528458130,Two_Story_1946_and_Newer,Floating_Village_Residential,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1120,1184,GasA,Excellent,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Excellent,11,Typ,1,Good,BuiltIn,2007.0,Fin,2,550,Typical,Typical,Paved,208,364,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.647933,42.050301,303477
528477020,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,84,11096,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1632,1656,GasA,Excellent,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2006.0,RFn,3,826,Typical,Typical,Paved,0,146,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.643974,42.052269,249700
528480020,Two_Story_1946_and_Newer,Floating_Village_Residential,84,10207,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,874,874,GasA,Excellent,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2007.0,Fin,2,578,Typical,Typical,Paved,144,105,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.64397,42.052119,227875
